battery_id,cycle_index,Capacity,SoH_pct,ambient_temperature,cycle_position_norm,RUL_cycles,start_time
B0007,128,1.492414389867026,78.91978415957107,24,0.7619047619047619,40,[2008.       5.      18.       8.       0.      50.421]
B0007,129,1.487482776538081,78.65899743564148,24,0.7678571428571429,39,[2008.       5.      18.      12.      44.      48.437]
B0007,130,1.482535148640411,78.39736385153971,24,0.7738095238095238,38,[2008.       5.      18.      17.      36.      29.734]
B0007,131,1.4827874322228984,78.41070476141842,24,0.7797619047619048,37,[2008.       5.      18.      22.      31.      45.515]
B0007,132,1.476971179775059,78.10313778074762,24,0.7857142857142857,36,[2008.       5.      19.       3.      27.       7.765]
B0007,133,1.4819015554137276,78.36385905485969,24,0.7916666666666666,35,[2008.       5.      19.      15.      34.      33.625]
B0007,134,1.4981366198874824,79.2223791768746,24,0.7976190476190477,34,[2008.       5.      19.      20.      59.      48.437]
B0007,135,1.4820775214392872,78.37316424573085,24,0.8035714285714286,33,[2.0080e+03 5.0000e+00 2.0000e+01 1.0000e+00 1.6000e+01 4.2609e+01]
B0007,136,1.4771155312812152,78.11077117652985,24,0.8095238095238095,32,[2008.       5.      20.       6.      12.       6.265]
B0007,137,1.4720772783056488,77.84434528297595,24,0.8154761904761905,31,[2008.       5.      20.      11.       7.      23.453]
B0007,138,1.472248013656454,77.85337387257239,24,0.8214285714285714,30,[2008.       5.      20.      15.      57.      27.312]
B0007,139,1.4670106672274663,77.5764197956411,24,0.8273809523809523,29,[2008.       5.      20.      20.      50.      39.015]
B0007,140,1.461767249533538,77.29914466651282,24,0.8333333333333334,28,[2.0080e+03 5.0000e+00 2.1000e+01 1.0000e+00 3.9000e+01 3.8968e+01]
B0007,141,1.4566952670489708,77.03093513592873,24,0.8392857142857143,27,[2008.       5.      21.       6.      24.      27.281]
B0007,142,1.451354972758956,76.74853711324945,24,0.8452380952380952,26,[2008.       5.      21.      11.      18.       6.015]
B0007,143,1.451615926257375,76.76233649357621,24,0.8511904761904762,25,[2008.       5.      21.      16.      10.      21.203]
B0007,144,1.4468161332173683,76.50852050701118,24,0.8571428571428571,24,[2.008e+03 5.000e+00 2.100e+01 2.100e+01 2.000e+00 9.781e+00]
B0007,145,1.4467570607768785,76.50539672029024,24,0.8630952380952381,23,[2.0080e+03 5.0000e+00 2.2000e+01 1.0000e+00 4.2000e+01 5.9218e+01]
B0007,146,1.4413797481446793,76.22104114507394,24,0.8690476190476191,22,[2008.       5.      22.       6.      32.      40.921]
B0007,147,1.4362456252208178,75.94954559011889,24,0.875,21,[2008.       5.      22.      11.      23.      22.187]
B0007,148,1.4368154153924828,75.9796764422933,24,0.8809523809523809,20,[2008.      5.     22.     16.     17.     58.89]
B0007,149,1.4362945145860049,75.95213088960035,24,0.8869047619047619,19,[2008.       5.      22.      20.      59.      50.203]
B0007,150,1.4418575315878015,76.24630662526647,24,0.8928571428571429,18,[2008.       5.      23.      12.      13.      16.359]
B0007,151,1.4672063484781797,77.58676753965592,24,0.8988095238095238,17,[2008.       5.      23.      20.      14.      29.875]
B0007,152,1.4518640367848883,76.77545672975995,24,0.9047619047619048,16,[2.0080e+03 5.0000e+00 2.4000e+01 1.0000e+00 9.0000e+00 2.1562e+01]
B0007,153,1.44713797527485,76.52553971151792,24,0.9107142857142857,15,[2008.       5.      24.       6.       0.      20.156]
B0007,154,1.441790586562399,76.24276653144855,24,0.9166666666666666,14,[2008.       5.      24.      10.      42.      50.484]
B0007,155,1.431630947911111,75.70551863639822,24,0.9226190476190477,13,[2008.       5.      24.      15.      31.      10.593]
B0007,156,1.4318084249673686,75.71490373149528,24,0.9285714285714286,12,[2008.       5.      24.      20.      21.      13.437]
B0007,157,1.4262562585106868,75.42130177927987,24,0.9345238095238095,11,[2.0080e+03 5.0000e+00 2.5000e+01 1.0000e+00 6.0000e+00 4.9828e+01]
B0007,158,1.4260877528924911,75.41239109930522,24,0.9404761904761905,10,[2008.      5.     25.      5.     57.     17.89]
B0007,159,1.4212633510031694,75.157273781763,24,0.9464285714285714,9,[2008.       5.      25.      10.      51.      37.015]
B0007,160,1.4163272748795108,74.89625106252409,24,0.9523809523809523,8,[2008.      5.     25.     15.     37.      8.89]
B0007,161,1.4165781829175994,74.90951923277514,24,0.9583333333333334,7,[2008.       5.      25.      20.      23.       4.453]
B0007,162,1.4108401729425175,74.60608976183624,24,0.9642857142857143,6,[2.008e+03 5.000e+00 2.600e+01 1.000e+00 1.300e+01 2.796e+00]
B0007,163,1.4109949628347804,74.61427514584918,24,0.9702380952380952,5,[2.008e+03 5.000e+00 2.600e+01 6.000e+00 1.000e+00 8.171e+00]
B0007,164,1.40617142903988,74.35920373366997,24,0.9761904761904762,4,[2008.       5.      26.      10.      44.      38.468]
B0007,165,1.4063358479692922,74.36789830704656,24,0.9821428571428571,3,[2008.       5.      26.      15.      30.      43.968]
B0007,166,1.4004552399066514,74.05692816217145,24,0.9880952380952381,2,[2008.       5.      26.      20.      21.       4.921]
B0007,167,1.4217865046055154,75.18493846367691,24,0.9940476190476191,1,[2008.       5.      27.      15.      52.      41.359]
B0007,168,1.4324552720625434,75.74910940083355,24,1.0,0,[2008.       5.      27.      20.      45.      42.125]
B0018,1,1.8550045207910817,100.0,24,0.007575757575757576,131,[2008.       7.       7.      15.      15.      28.875]
B0018,2,1.8431955317089987,99.3633983664338,24,0.015151515151515152,130,[2008.       7.       7.      21.      53.       6.125]
B0018,3,1.8396018424355425,99.16966895859798,24,0.022727272727272728,129,[2.008e+03 7.000e+00 8.000e+00 2.000e+00 5.600e+01 8.453e+00]
B0018,4,1.8306736044962053,98.68836350412234,24,0.030303030303030304,128,[2008.       7.       8.       7.      58.      55.953]
B0018,5,1.8327002069419656,98.79761404357093,24,0.03787878787878788,127,[2008.       7.       8.      18.      57.      48.968]
B0018,6,1.8285288846046388,98.57274546289774,24,0.045454545454545456,126,[2008.       7.       8.      22.      57.      17.203]
B0018,7,1.8212011895697924,98.17772243450524,24,0.05303030303030303,125,[2.0080e+03 7.0000e+00 9.0000e+00 2.0000e+00 5.6000e+01 4.1281e+01]
B0018,8,1.815170010643328,97.85259228744273,24,0.06060606060606061,124,[2008.       7.       9.       6.      55.      54.875]
B0018,9,1.8042980520967649,97.26650430627024,24,0.06818181818181818,123,[2008.       7.       9.      11.      26.      41.906]
B0018,10,1.8231002302844224,98.28009634752516,24,0.07575757575757576,122,[2008.       7.      10.      16.      34.      39.859]
B0018,11,1.8121253520255491,97.68846014740458,24,0.08333333333333333,121,[2008.       7.      10.      20.      33.      58.031]
B0018,12,1.8046916382117768,97.28772183488542,24,0.09090909090909091,120,[2008.       7.      11.       0.      30.      25.484]
B0018,13,1.790844349786295,96.54123910288773,24,0.09848484848484848,119,[2008.       7.      11.       4.      28.      49.531]
B0018,14,1.783470722841926,96.14373996680884,24,0.10606060606060606,118,[2008.       7.      11.       8.      59.       8.656]
B0018,15,1.7809386125310702,96.00723839592447,24,0.11363636363636363,117,[2008.      7.     11.     14.     27.      5.64]
B0018,16,1.771209039672698,95.4827343988009,24,0.12121212121212122,116,[2008.       7.      11.      18.      25.      27.593]
B0018,17,1.7686303996707076,95.34372449488482,24,0.12878787878787878,115,[2008.       7.      11.      22.      22.       5.406]
B0018,18,1.7536304801917124,94.5351054693852,24,0.13636363636363635,114,[2.0080e+03 7.0000e+00 1.2000e+01 2.0000e+00 1.8000e+01 1.1125e+01]
B0018,19,1.7462197416415093,94.13560571253055,24,0.14393939393939395,113,[2008.       7.      12.       6.      45.      43.859]
B0018,20,1.7376647337053737,93.67442042482638,24,0.15151515151515152,112,[2008.       7.      12.      11.      15.      36.812]
B0018,21,1.7315166735475835,93.3429894181155,24,0.1590909090909091,111,[2008.       7.      12.      15.      13.      28.609]
B0018,22,1.7085949894470602,92.10732212762565,24,0.16666666666666666,110,[2008.       7.      12.      18.      52.      45.109]
B0018,23,1.711469957068211,92.26230652733616,24,0.17424242424242425,109,[2008.       7.      12.      22.      50.      29.984]
B0018,24,1.7075021373272627,92.04840841029782,24,0.18181818181818182,108,[2008.       7.      13.       3.      19.       5.703]
B0018,25,1.7492382064360228,94.29832579006579,24,0.1893939393939394,107,[2008.     7.    14.    13.     8.    20.5]
B0018,26,1.7327697147429957,93.4105386440806,24,0.19696969696969696,106,[2008.       7.      14.      17.       3.      45.625]
B0018,27,1.7222313328292376,92.84243318688938,24,0.20454545454545456,105,[2008.       7.      14.      20.      57.      32.609]
B0018,28,1.711846298984729,92.28259445182906,24,0.21212121212121213,104,[2008.       7.      15.       0.      49.      58.484]
B0018,29,1.699267835126687,91.6045117993578,24,0.2196969696969697,103,[2008.      7.     15.      5.     14.     47.25]
B0018,30,1.6940366439243106,91.32250757005568,24,0.22727272727272727,102,[2008.       7.      15.       9.      43.      28.937]
B0018,31,1.6819027078768087,90.66838862255429,24,0.23484848484848486,101,[2008.      7.     15.     13.     36.     47.89]
B0018,32,1.6769770618433686,90.40285579078848,24,0.24242424242424243,100,[2008.       7.      15.      17.      29.      47.765]
B0018,33,1.6655229306478936,89.78538391580942,24,0.25,99,[2008.      7.     15.     21.     21.     30.39]
B0018,34,1.6571924575832084,89.33630290434469,24,0.25757575757575757,98,[2.008e+03 7.000e+00 1.600e+01 1.000e+00 4.500e+01 1.339e+01]
B0018,35,1.6482241555294048,88.85283766459536,24,0.26515151515151514,97,[2008.      7.     16.      6.     12.     34.39]
B0018,36,1.6387701497987262,88.34318900203323,24,0.2727272727272727,96,[2008.       7.      16.      10.       5.      40.718]
B0018,37,1.6276486907262062,87.74365089051547,24,0.2803030303030303,95,[2008.       7.      16.      13.      57.      42.468]
B0018,38,1.62215370227252,87.44742581978934,24,0.2878787878787879,94,[2008.       7.      16.      17.      51.      36.078]
B0018,39,1.6140066510467586,87.00823275398015,24,0.29545454545454547,93,[2008.       7.      16.      22.      13.      57.593]
B0018,40,1.6760516154424625,90.35296661852321,24,0.30303030303030304,92,[2008.       7.      18.      17.      28.      12.125]
B0018,41,1.649300642552199,88.91086916860135,24,0.3106060606060606,91,[2008.       7.      18.      21.      19.      44.421]
B0018,42,1.63238299185809,87.99886865838727,24,0.3181818181818182,90,[2.008e+03 7.000e+00 1.900e+01 1.000e+00 1.000e+01 7.046e+00]
B0018,43,1.6164159719025777,87.13811496336645,24,0.32575757575757575,89,[2.008e+03 7.000e+00 1.900e+01 5.000e+00 1.000e+00 4.953e+00]
B0018,44,1.6109028378249377,86.84091169427205,24,0.3333333333333333,88,[2008.       7.      19.       9.      25.      29.875]
B0018,45,1.5954638693695655,86.00862431802415,24,0.3409090909090909,87,[2.008e+03 7.000e+00 1.900e+01 1.300e+01 5.300e+01 7.500e-01]
B0018,46,1.726707440085764,93.0837321813855,24,0.3484848484848485,86,[2008.       7.      29.      18.      34.      27.281]
B0018,47,1.7165673917429751,92.53710017973061,24,0.3560606060606061,85,[2008.     7.    29.    22.    21.    53.5]
B0018,48,1.6958235570934848,91.4188368861919,24,0.36363636363636365,84,[2.0080e+03 7.0000e+00 3.0000e+01 2.0000e+00 9.0000e+00 4.8828e+01]
B0018,49,1.6777783190792557,90.44605014567585,24,0.3712121212121212,83,[2008.       7.      30.       5.      57.       2.328]
B0018,50,1.6606586897774192,89.5231613273491,24,0.3787878787878788,82,[2008.       7.      30.       9.      52.      21.281]
B0018,51,1.6664109274827466,89.83325424846362,24,0.38636363636363635,81,[2008.       7.      30.      19.      28.       7.671]
B0018,52,1.6468336174407805,88.77787622525443,24,0.3939393939393939,80,[2008.       7.      30.      23.      16.      54.218]
B0018,53,1.6257639928779952,87.64205017595725,24,0.4015151515151515,79,[2.0080e+03 7.0000e+00 3.1000e+01 2.0000e+00 4.6000e+01 1.8031e+01]
B0018,54,1.6121577411874597,86.90856130635962,24,0.4090909090909091,78,[2008.       7.      31.       6.      15.      17.843]
B0018,55,1.6057366823755344,86.56241342693627,24,0.4166666666666667,77,[2008.       7.      31.      10.      10.      14.359]
B0018,56,1.673645314879889,90.223247227783,24,0.42424242424242425,76,[2.0080e+03 8.0000e+00 1.0000e+00 1.7000e+01 4.6000e+01 3.3109e+01]
B0018,57,1.6404348572349936,88.43293042409496,24,0.4318181818181818,75,[2.0080e+03 8.0000e+00 1.0000e+00 2.1000e+01 3.2000e+01 1.2937e+01]
B0018,58,1.6132653317422077,86.96826954654632,24,0.4393939393939394,74,[2.008e+03 8.000e+00 2.000e+00 1.000e+00 1.700e+01 9.625e+00]
B0018,59,1.5920964324686278,85.82709177386076,24,0.44696969696969696,73,[2.0080e+03 8.0000e+00 2.0000e+00 5.0000e+00 3.0000e+00 5.5921e+01]
B0018,60,1.5866011820698824,85.5308525821416,24,0.45454545454545453,72,[2.0080e+03 8.0000e+00 2.0000e+00 9.0000e+00 2.6000e+01 5.1375e+01]
B0018,61,1.580076649033625,85.17912659101168,24,0.4621212121212121,71,[2.008e+03 8.000e+00 2.000e+00 1.300e+01 5.500e+01 3.296e+00]
B0018,62,1.5641732953289167,84.32180503052695,24,0.4696969696969697,70,[2.0080e+03 8.0000e+00 2.0000e+00 1.7000e+01 4.1000e+01 5.9359e+01]
B0018,63,1.555618272193922,83.86061892347928,24,0.4772727272727273,69,[2.0080e+03 8.0000e+00 2.0000e+00 2.1000e+01 2.9000e+01 2.4406e+01]
B0018,64,1.5402045278637395,83.02969133503281,24,0.48484848484848486,68,[2.008e+03 8.000e+00 3.000e+00 1.000e+00 1.600e+01 7.078e+00]
B0018,65,1.5321613015959863,82.59609528835993,24,0.49242424242424243,67,[2008.       8.       3.       5.      39.      11.953]
B0018,66,1.5316232403693415,82.56708936300427,24,0.5,66,[2008.       8.       3.      10.       8.      42.828]
B0018,67,1.5222595950771978,82.06231187124104,24,0.5075757575757576,65,[2008.       8.       3.      13.      54.      25.093]
B0018,68,1.5065267126851285,81.21418011653459,24,0.5151515151515151,64,[2008.      8.      3.     17.     42.     28.75]
B0018,69,1.5014219556532926,80.93899172887186,24,0.5227272727272727,63,[2008.       8.       3.      21.      26.      49.765]
B0018,70,1.4963534117486457,80.66575552659644,24,0.5303030303030303,62,[2.008e+03 8.000e+00 4.000e+00 1.000e+00 4.800e+01 4.289e+01]
B0018,71,1.5334262000312422,82.6642837170715,24,0.5378787878787878,61,[2008.       8.       4.      17.       8.      25.328]
B0018,72,1.523845267514426,82.14779265683784,24,0.5454545454545454,60,[2008.       8.       4.      20.      55.      13.796]
B0018,73,1.501192099426124,80.92660058779417,24,0.553030303030303,59,[2008.       8.       5.       0.      41.      24.609]
B0018,74,1.492417671450291,80.45358675534857,24,0.5606060606060606,58,[2008.       8.       5.       4.      27.      50.953]
B0018,75,1.483323851940123,79.9633550923934,24,0.5681818181818182,57,[2008.      8.      5.      8.     23.     48.25]
B0018,76,1.4807376792294196,79.82393911352555,24,0.5757575757575758,56,[2008.       8.       5.      12.      50.      42.531]
B0018,77,1.4735077809902477,79.4341881367415,24,0.5833333333333334,55,[2008.       8.       5.      16.      36.      12.671]
B0018,78,1.46801928526661,79.1383130775639,24,0.5909090909090909,54,[2008.       8.       5.      20.      21.      46.906]
B0018,79,1.458092355711902,78.6031699313642,24,0.5984848484848485,53,[2008.       8.       6.       0.       6.      53.156]
B0018,80,1.44786609888914,78.05189058362434,24,0.6060606060606061,52,[2008.       8.       6.       4.      27.      52.921]
B0018,81,1.4527808777541982,78.31683758563824,24,0.6136363636363636,51,[2008.       8.       6.       8.      55.      24.593]
B0018,82,1.4425356364492432,77.76453481817188,24,0.6212121212121212,50,[2008.       8.       6.      12.      40.      42.031]
B0018,83,1.4392712877203313,77.58855957432074,24,0.6287878787878788,49,[2008.       8.       6.      16.      25.      32.093]
B0018,84,1.4286475681888218,77.01585371768061,24,0.6363636363636364,48,[2008.       8.       6.      20.       9.      11.453]
B0018,85,1.4249026750004896,76.81397317526904,24,0.6439393939393939,47,[2008.       8.       7.       0.      27.      39.046]
B0018,86,1.4698115324524124,79.23492994106556,24,0.6515151515151515,46,[2008.       8.       7.      19.       5.      53.109]
B0018,87,1.4525819651050202,78.30611455790711,24,0.6590909090909091,45,[2008.       8.       7.      22.      50.      51.859]
B0018,88,1.442834198908794,77.78062979024362,24,0.6666666666666666,44,[2.008e+03 8.000e+00 8.000e+00 2.000e+00 3.200e+01 5.325e+01]
B0018,89,1.428376058807949,77.0012171290454,24,0.6742424242424242,43,[2008.       8.       8.       6.      16.      47.328]
B0018,90,1.4154547844370715,76.30465417051595,24,0.6818181818181818,42,[2008.       8.       8.      10.      14.      50.671]
B0018,91,1.454576670077708,78.41364556121901,24,0.6893939393939394,41,[2008.       8.       8.      20.      10.       8.812]
B0018,92,1.4283179548274056,76.99808484662279,24,0.696969696969697,40,[2.008e+03 8.000e+00 8.000e+00 2.300e+01 5.400e+01 1.812e+00]
B0018,93,1.4197026883204058,76.53365112635747,24,0.7045454545454546,39,[2008.       8.       9.       3.      37.       6.281]
B0018,94,1.4155606630306516,76.31036189749955,24,0.7121212121212122,38,[2008.       8.       9.       7.      19.      59.656]
B0018,95,1.405680035419228,75.77771480684933,24,0.7196969696969697,37,[2008.       8.       9.      11.      36.      57.875]
B0018,96,1.4084461071166137,75.92682882066349,24,0.7272727272727273,36,[2008.       8.       9.      15.      59.       2.406]
B0018,97,1.3968547782872414,75.30196086484692,24,0.7348484848484849,35,[2008.       8.       9.      19.      41.      13.296]
B0018,98,1.3935670371440676,75.12472457747809,24,0.7424242424242424,34,[2.008e+03 8.000e+00 9.000e+00 2.300e+01 2.200e+01 9.840e-01]
B0018,99,1.3893644292809475,74.89816944965945,24,0.75,33,[2.008e+03 8.000e+00 1.000e+01 3.000e+00 1.000e+00 8.859e+00]
B0018,100,1.378565141566671,74.31599902402237,24,0.7575757575757576,32,[2008.       8.      10.       7.      19.       8.453]
B0018,101,1.384901110085747,74.65755983684312,24,0.7651515151515151,31,[2008.       8.      10.      11.      39.      39.812]
B0018,102,1.3703251814242443,73.87179740348331,24,0.7727272727272727,30,[2008.       8.      10.      15.      21.      25.468]
B0018,103,1.3733464385229082,74.03466800917732,24,0.7803030303030303,29,[2.008e+03 8.000e+00 1.000e+01 1.900e+01 1.000e+00 7.218e+00]
B0018,104,1.3679487285504814,73.7436870486498,24,0.7878787878787878,28,[2008.       8.      10.      22.      40.      10.453]
B0018,105,1.3567141087089647,73.13804864100184,24,0.7954545454545454,27,[2.0080e+03 8.0000e+00 1.1000e+01 2.0000e+00 5.3000e+01 1.9859e+01]
B0018,106,1.4604310209194575,78.72924322020762,24,0.803030303030303,26,[2008.       8.      14.      13.       4.      49.687]
B0018,107,1.4500998937104097,78.17231049614925,24,0.8106060606060606,25,[2008.       8.      14.      16.      49.      56.812]
B0018,108,1.4381406901824496,77.52761106852412,24,0.8181818181818182,24,[2008.       8.      14.      20.      29.      23.812]
B0018,109,1.4283681980964316,77.00079337204485,24,0.8257575757575758,23,[2008.       8.      15.       0.       8.      59.578]
B0018,110,1.4147874517552432,76.26867945054364,24,0.8333333333333334,22,[2008.       8.      15.       3.      59.      10.796]
B0018,111,1.413889163393182,76.22025431993113,24,0.8409090909090909,21,[2008.       8.      15.       8.      19.      52.703]
B0018,112,1.3989331662177225,75.41400306782735,24,0.8484848484848485,20,[2008.      8.     15.     12.      0.      3.39]
B0018,113,1.3953322584033976,75.21988452127043,24,0.8560606060606061,19,[2008.       8.      15.      15.      37.      16.687]
B0018,114,1.390046129540245,74.93491870022228,24,0.8636363636363636,18,[2008.       8.      15.      19.      13.      34.203]
B0018,115,1.3860271454209647,74.7182624023947,24,0.8712121212121212,17,[2008.       8.      15.      23.      27.       4.375]
B0018,116,1.388215260193751,74.83621978461461,24,0.8787878787878788,16,[2008.      8.     16.      3.     52.     55.64]
B0018,117,1.3761826562394497,74.18756347033406,24,0.8863636363636364,15,[2008.       8.      16.       7.      37.      37.796]
B0018,118,1.3647168898640163,73.56946436346267,24,0.8939393939393939,14,[2008.      8.     16.     11.     21.     22.14]
B0018,119,1.3589854739373584,73.2604939074654,24,0.9015151515151515,13,[2.008e+03 8.000e+00 1.600e+01 1.500e+01 2.000e+00 5.664e+01]
B0018,120,1.34623087640088,72.57291620112973,24,0.9090909090909091,12,[2008.       8.      16.      19.      15.      49.609]
B0018,121,1.4268427818454643,76.91856089045949,24,0.9166666666666666,11,[2008.       8.      18.      14.      27.      16.015]
B0018,122,1.4064481483279665,75.81912240991065,24,0.9242424242424242,10,[2008.       8.      18.      18.       8.      54.125]
B0018,123,1.3934907492075153,75.12061203027417,24,0.9318181818181818,9,[2008.       8.      18.      21.      48.      48.484]
B0018,124,1.3882493512249316,74.83805757157408,24,0.9393939393939394,8,[2.0080e+03 8.0000e+00 1.9000e+01 1.0000e+00 2.5000e+01 4.3656e+01]
B0018,125,1.3701878338420928,73.86439323920165,24,0.946969696969697,7,[2008.       8.      19.       5.      17.       5.812]
B0018,126,1.379695166560862,74.37691666500521,24,0.9545454545454546,6,[2008.     8.    19.     9.    39.    42.5]
B0018,127,1.3686586323935683,73.78195670433692,24,0.9621212121212122,5,[2008.       8.      19.      13.      17.      33.984]
B0018,128,1.3627371779096438,73.46274160714678,24,0.9696969696969697,4,[2008.       8.      19.      16.      54.      51.734]
B0018,129,1.3634051133928071,73.49874882306874,24,0.9772727272727273,3,[2008.       8.      19.      20.      32.      20.468]
B0018,130,1.3518646035305233,72.87662042753458,24,0.9848484848484849,2,[2008.       8.      20.       0.      43.       5.406]
B0018,131,1.3547969729652622,73.03469925709389,24,0.9924242424242424,1,[2.008e+03 8.000e+00 2.000e+01 5.000e+00 2.000e+00 2.960e-01]
B0018,132,1.341051440640485,72.29370201580872,24,1.0,0,[2008.       8.      20.       8.      37.      19.515]
B0025,1,1.847011162956716,99.89331452015166,24,0.03571428571428571,27,[2.0090e+03 2.0000e+00 1.3000e+01 2.3000e+01 1.2000e+01 2.8078e+01]
B0025,2,1.8485654344528384,99.97737537182692,24,0.07142857142857142,26,[2.0090e+03 2.0000e+00 1.4000e+01 4.0000e+00 3.0000e+00 3.4578e+01]
B0025,3,1.847111177186175,99.89872366606275,24,0.10714285714285714,25,[2.0090e+03 2.0000e+00 1.4000e+01 8.0000e+00 5.4000e+01 4.1468e+01]
B0025,4,1.8489837601535537,100.0,24,0.14285714285714285,24,[2.0090e+03 2.0000e+00 1.4000e+01 1.3000e+01 4.5000e+01 2.3546e+01]
B0025,5,1.837012071856044,99.35252604400834,24,0.17857142857142858,23,[2.0090e+03 2.0000e+00 1.4000e+01 1.8000e+01 3.5000e+01 4.0671e+01]
B0025,6,1.817549211247137,98.29990129800782,24,0.21428571428571427,22,[2.0090e+03 2.0000e+00 1.8000e+01 1.0000e+01 4.8000e+01 5.8156e+01]
B0025,7,1.839863822522073,99.50675945197467,24,0.25,21,[2.009e+03 2.000e+00 1.800e+01 1.600e+01 4.900e+01 7.390e+00]
B0025,8,1.8430595619731431,99.67959706796351,24,0.2857142857142857,20,[2.0090e+03 2.0000e+00 1.9000e+01 0.0000e+00 5.2000e+01 4.9687e+01]
B0025,9,1.8401871729536057,99.52424746017144,24,0.32142857142857145,19,[2.009e+03 2.000e+00 1.900e+01 5.000e+00 3.800e+01 5.714e+01]
B0025,10,1.8281265632888255,98.87196430200143,24,0.35714285714285715,18,[2.0090e+03 2.0000e+00 1.9000e+01 1.0000e+01 2.5000e+01 1.5218e+01]
B0025,11,1.8253563336445804,98.72213985767992,24,0.39285714285714285,17,[2.0090e+03 2.0000e+00 2.0000e+01 9.0000e+00 4.4000e+01 2.6828e+01]
B0025,12,1.8214180552626156,98.50914294192347,24,0.42857142857142855,16,[2.009e+03 2.000e+00 2.000e+01 1.500e+01 4.300e+01 2.614e+01]
B0025,13,1.830315627968932,98.99035715797356,24,0.4642857142857143,15,[2.009e+03 2.000e+00 2.000e+01 2.000e+01 2.700e+01 8.120e-01]
B0025,14,1.8175491643824844,98.29989876339104,24,0.5,14,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+00 1.2000e+01 5.7984e+01]
B0025,15,1.810901200296979,97.94035184747042,24,0.5357142857142857,13,[2.009e+03 2.000e+00 2.100e+01 5.000e+00 5.700e+01 5.062e+00]
B0025,16,1.8083032603084237,97.7998454761035,24,0.5714285714285714,12,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+01 4.2000e+01 4.4125e+01]
B0025,17,1.7928016149381063,96.96145815738362,24,0.6071428571428571,11,[2.0090e+03 3.0000e+00 2.0000e+00 1.6000e+01 3.0000e+01 3.4015e+01]
B0025,18,1.812563150045885,98.03023634428006,24,0.6428571428571429,10,[2.0090e+03 3.0000e+00 2.0000e+00 2.2000e+01 1.9000e+01 4.5593e+01]
B0025,19,1.807772607491239,97.77114577475294,24,0.6785714285714286,9,[2.0090e+03 3.0000e+00 3.0000e+00 2.0000e+00 5.9000e+01 3.9453e+01]
B0025,20,1.8048055175003967,97.61067438204606,24,0.7142857142857143,8,[2009.       3.       3.       7.      39.       7.296]
B0025,21,1.800538555899242,97.37990104086752,24,0.75,7,[2009.       3.       3.      12.      18.      51.281]
B0025,22,1.7942356098033032,97.03901399622332,24,0.7857142857142857,6,[2009.       3.       3.      16.      58.      46.625]
B0025,23,1.807409052434889,97.7514833491446,24,0.8214285714285714,5,[2009.       3.       5.      18.      40.      18.984]
B0025,24,1.7902504816962077,96.82348327102298,24,0.8571428571428571,4,[2.009e+03 3.000e+00 5.000e+00 2.300e+01 2.000e+01 1.140e+00]
B0025,25,1.7961223845359495,97.1410578742339,24,0.8928571428571429,3,[2009.       3.       6.       4.       0.      25.046]
B0025,26,1.7912236690350776,96.87611690468934,24,0.9285714285714286,2,[2009.       3.       6.       8.      39.      37.156]
B0025,27,1.7854822365303245,96.56559862819154,24,0.9642857142857143,1,[2009.       3.       6.      13.      20.      49.203]
B0025,28,1.7677890780323615,95.60868603224243,24,1.0,0,[2009.       3.      19.      10.      34.      54.078]
B0026,1,1.8132504303869896,99.81958076820806,24,0.03571428571428571,27,[2.0090e+03 2.0000e+00 1.3000e+01 2.3000e+01 1.2000e+01 2.8078e+01]
B0026,2,1.8149760087078304,99.9145739923554,24,0.07142857142857142,26,[2.0090e+03 2.0000e+00 1.4000e+01 4.0000e+00 3.0000e+00 3.4578e+01]
B0026,3,1.8135354175561995,99.83526933459586,24,0.10714285714285714,25,[2.0090e+03 2.0000e+00 1.4000e+01 8.0000e+00 5.4000e+01 4.1468e+01]
B0026,4,1.815149273310334,99.92411222253808,24,0.14285714285714285,24,[2.0090e+03 2.0000e+00 1.4000e+01 1.3000e+01 4.5000e+01 2.3546e+01]
B0026,5,1.81429130140682,99.8768808008412,24,0.17857142857142858,23,[2.0090e+03 2.0000e+00 1.4000e+01 1.8000e+01 3.5000e+01 4.0671e+01]
B0026,6,1.3863373424430123,76.31798123794677,24,0.21428571428571427,22,[2.0090e+03 2.0000e+00 1.8000e+01 1.0000e+01 4.8000e+01 5.8156e+01]
B0026,7,1.8165277958816064,100.0,24,0.25,21,[2.009e+03 2.000e+00 1.800e+01 1.600e+01 4.900e+01 7.390e+00]
B0026,8,1.8085638576011065,99.56158456267195,24,0.2857142857142857,20,[2.0090e+03 2.0000e+00 1.9000e+01 0.0000e+00 5.2000e+01 4.9687e+01]
B0026,9,1.804936077644182,99.36187498679047,24,0.32142857142857145,19,[2.009e+03 2.000e+00 1.900e+01 5.000e+00 3.800e+01 5.714e+01]
B0026,10,1.8049315924982108,99.36162807914714,24,0.35714285714285715,18,[2.0090e+03 2.0000e+00 1.9000e+01 1.0000e+01 2.5000e+01 1.5218e+01]
B0026,11,1.717679232699393,94.55837871535351,24,0.39285714285714285,17,[2.0090e+03 2.0000e+00 2.0000e+01 9.0000e+00 4.4000e+01 2.6828e+01]
